order_id,order_date,week_start,net_sales,campaign_id,channel,is_subscription,discount_code,is_unattributed
ord_40659,2025-04-10,2025-04-07,56.38,cmp_8821,Meta,False,WELCOME10,False
ord_40660,2025-04-10,2025-04-07,50.18,cmp_9003,Google,True,,False
ord_40661,2025-04-10,2025-04-07,157.62,cmp_7702,Tiktok,False,SPRING20,False
ord_40662,2025-04-10,2025-04-07,200.78,cmp_7702,Tiktok,False,,False
ord_40663,2025-04-10,2025-04-07,57.76,cmp_9002,Google,True,,False
ord_40664,2025-04-10,2025-04-07,43.05,cmp_7702,Tiktok,False,WELCOME10,False
ord_40665,2025-04-10,2025-04-07,45.48,cmp_8823,Meta,False,,False
ord_40666,2025-04-10,2025-04-07,195.12,cmp_9001,Google,False,,False
ord_40667,2025-04-10,2025-04-07,207.13,cmp_9002,Google,False,,False
ord_40668,2025-04-10,2025-04-07,171.82,cmp_7702,Tiktok,False,,False
ord_40669,2025-04-10,2025-04-07,112.31,cmp_9002,Google,False,,False
ord_40670,2025-04-10,2025-04-07,128.17,cmp_8823,Meta,False,,False
ord_40671,2025-04-10,2025-04-07,149.57,cmp_7702,Tiktok,False,,False
ord_40672,2025-04-10,2025-04-07,47.96,cmp_8822,Meta,False,WELCOME10,False
ord_40673,2025-04-10,2025-04-07,154.36,cmp_7702,Tiktok,False,,False
ord_40674,2025-04-10,2025-04-07,159.85,cmp_8822,Meta,False,,False
ord_40675,2025-04-10,2025-04-07,68.04,cmp_9001,Google,True,,False
ord_40676,2025-04-10,2025-04-07,83.67,cmp_8821,Meta,True,SPRING20,False
ord_40677,2025-04-10,2025-04-07,138.71,cmp_7701,Tiktok,False,WELCOME10,False
ord_40678,2025-04-10,2025-04-07,150.59,cmp_7701,Tiktok,True,SPRING20,False
ord_40679,2025-04-10,2025-04-07,155.21,cmp_7701,Tiktok,False,,False
ord_40680,2025-04-10,2025-04-07,60.97,cmp_7701,Tiktok,False,,False
ord_40681,2025-04-10,2025-04-07,84.33,cmp_9002,Google,False,,False
ord_40682,2025-04-10,2025-04-07,77.26,cmp_9003,Google,True,,False
ord_40683,2025-04-10,2025-04-07,109.86,cmp_8821,Meta,False,SPRING20,False
ord_40684,2025-04-10,2025-04-07,215.27,cmp_7701,Tiktok,False,,False
ord_40685,2025-04-10,2025-04-07,64.67,cmp_9001,Google,True,,False
ord_40686,2025-04-10,2025-04-07,87.72,cmp_9001,Google,False,,False
ord_40687,2025-04-10,2025-04-07,123.32,cmp_9001,Google,False,,False
ord_40688,2025-04-10,2025-04-07,38.41,cmp_7702,Tiktok,False,,False
ord_40689,2025-04-10,2025-04-07,82.9,cmp_8823,Meta,False,,False
ord_40690,2025-04-10,2025-04-07,219.87,cmp_8823,Meta,False,,False
ord_40691,2025-04-10,2025-04-07,156.86,cmp_8821,Meta,False,WELCOME10,False
ord_40692,2025-04-10,2025-04-07,152.9,cmp_8821,Meta,True,,False
ord_40693,2025-04-10,2025-04-07,140.28,cmp_7702,Tiktok,True,SPRING20,False
ord_40694,2025-04-10,2025-04-07,147.72,cmp_9001,Google,True,,False
ord_40695,2025-04-10,2025-04-07,124.93,cmp_8821,Meta,True,,False
ord_40696,2025-04-10,2025-04-07,198.32,cmp_8823,Meta,False,,False
ord_40697,2025-04-10,2025-04-07,187.17,cmp_9001,Google,False,,False
ord_40698,2025-04-10,2025-04-07,139.59,cmp_9002,Google,False,WELCOME10,False
ord_40699,2025-04-10,2025-04-07,133.7,,,False,,True
ord_40700,2025-04-10,2025-04-07,116.03,cmp_7702,Tiktok,True,,False
ord_40701,2025-04-10,2025-04-07,161.9,cmp_7701,Tiktok,False,WELCOME10,False
ord_40702,2025-04-10,2025-04-07,68.61,cmp_8821,Meta,False,SPRING20,False
ord_40703,2025-04-10,2025-04-07,211.2,cmp_8822,Meta,True,,False
ord_40704,2025-04-10,2025-04-07,93.38,cmp_9001,Google,False,SPRING20,False
ord_40705,2025-04-10,2025-04-07,79.05,cmp_8821,Meta,False,,False
ord_40706,2025-04-10,2025-04-07,158.57,cmp_7701,Tiktok,False,WELCOME10,False
ord_40707,2025-04-10,2025-04-07,123.73,cmp_7701,Tiktok,False,WELCOME10,False
ord_40708,2025-04-10,2025-04-07,69.36,cmp_9003,Google,True,WELCOME10,False
ord_40709,2025-04-10,2025-04-07,173.95,cmp_9002,Google,False,,False
ord_40710,2025-04-10,2025-04-07,110.54,cmp_8821,Meta,True,,False
ord_40711,2025-04-10,2025-04-07,63.32,cmp_7701,Tiktok,False,SPRING20,False
ord_40712,2025-04-10,2025-04-07,47.69,cmp_8822,Meta,False,WELCOME10,False
ord_40713,2025-04-10,2025-04-07,210.57,cmp_9002,Google,False,SPRING20,False
ord_40714,2025-04-10,2025-04-07,115.17,cmp_8823,Meta,False,,False
ord_40715,2025-04-10,2025-04-07,198.48,cmp_8821,Meta,False,,False
ord_40716,2025-04-10,2025-04-07,123.18,cmp_7701,Tiktok,False,,False
ord_40717,2025-04-10,2025-04-07,87.48,cmp_7701,Tiktok,True,,False
ord_40718,2025-04-10,2025-04-07,169.41,cmp_7702,Tiktok,False,,False
ord_40719,2025-04-10,2025-04-07,173.19,cmp_8823,Meta,True,WELCOME10,False
ord_40720,2025-04-10,2025-04-07,203.64,cmp_8823,Meta,True,WELCOME10,False
ord_40721,2025-04-10,2025-04-07,184.33,cmp_9002,Google,False,SPRING20,False
ord_40722,2025-04-11,2025-04-07,122.35,cmp_9001,Google,False,,False
ord_40723,2025-04-11,2025-04-07,39.02,cmp_7701,Tiktok,False,,False
ord_40724,2025-04-11,2025-04-07,91.88,cmp_9003,Google,False,,False
ord_40725,2025-04-11,2025-04-07,171.54,cmp_8823,Meta,True,WELCOME10,False
ord_40726,2025-04-11,2025-04-07,86.5,cmp_7701,Tiktok,True,,False
ord_40727,2025-04-11,2025-04-07,192.9,cmp_8823,Meta,False,,False
ord_40728,2025-04-11,2025-04-07,213.48,cmp_8821,Meta,False,,False
ord_40729,2025-04-11,2025-04-07,127.41,cmp_9002,Google,True,,False
ord_40730,2025-04-11,2025-04-07,172.0,cmp_7701,Tiktok,False,,False
ord_40731,2025-04-11,2025-04-07,50.35,cmp_7701,Tiktok,True,SPRING20,False
ord_40732,2025-04-11,2025-04-07,191.44,cmp_8823,Meta,False,,False
ord_40733,2025-04-11,2025-04-07,48.23,cmp_7701,Tiktok,True,,False
ord_40734,2025-04-11,2025-04-07,82.32,cmp_8822,Meta,True,,False
ord_40735,2025-04-11,2025-04-07,81.32,cmp_8823,Meta,True,,False
ord_40736,2025-04-11,2025-04-07,142.04,cmp_8823,Meta,False,,False
ord_40737,2025-04-11,2025-04-07,182.4,cmp_8822,Meta,True,SPRING20,False
ord_40738,2025-04-11,2025-04-07,158.26,cmp_8822,Meta,False,,False
ord_40739,2025-04-11,2025-04-07,52.24,cmp_8823,Meta,False,,False
ord_40740,2025-04-11,2025-04-07,183.63,cmp_7701,Tiktok,True,SPRING20,False
ord_40741,2025-04-11,2025-04-07,109.19,cmp_8821,Meta,True,WELCOME10,False
ord_40742,2025-04-11,2025-04-07,159.82,cmp_7702,Tiktok,False,SPRING20,False
ord_40743,2025-04-11,2025-04-07,52.88,cmp_7702,Tiktok,False,,False
ord_40744,2025-04-11,2025-04-07,172.13,cmp_8821,Meta,True,WELCOME10,False
ord_40745,2025-04-11,2025-04-07,159.56,cmp_8821,Meta,True,,False
ord_40746,2025-04-11,2025-04-07,70.39,cmp_8821,Meta,False,,False
ord_40747,2025-04-11,2025-04-07,45.97,cmp_8822,Meta,False,,False
ord_40748,2025-04-11,2025-04-07,208.91,cmp_8821,Meta,False,,False
ord_40749,2025-04-11,2025-04-07,66.4,cmp_7701,Tiktok,False,,False
ord_40750,2025-04-11,2025-04-07,95.61,cmp_7702,Tiktok,False,WELCOME10,False
ord_40751,2025-04-11,2025-04-07,112.38,cmp_7702,Tiktok,False,,False
ord_40752,2025-04-11,2025-04-07,218.53,cmp_7701,Tiktok,True,,False
ord_40753,2025-04-11,2025-04-07,126.92,cmp_9003,Google,False,,False
ord_40754,2025-04-11,2025-04-07,136.22,cmp_9002,Google,True,WELCOME10,False
ord_40755,2025-04-11,2025-04-07,199.91,cmp_9002,Google,False,WELCOME10,False
ord_40756,2025-04-11,2025-04-07,47.82,cmp_9003,Google,False,,False
ord_40757,2025-04-11,2025-04-07,182.69,cmp_8821,Meta,False,,False
ord_40758,2025-04-11,2025-04-07,65.36,cmp_9003,Google,False,SPRING20,False
ord_40759,2025-04-11,2025-04-07,120.72,cmp_8822,Meta,True,,False
ord_40760,2025-04-11,2025-04-07,41.22,cmp_8822,Meta,True,,False
ord_40761,2025-04-11,2025-04-07,151.33,cmp_7702,Tiktok,True,,False
ord_40762,2025-04-11,2025-04-07,49.99,cmp_7701,Tiktok,False,,False
ord_40763,2025-04-11,2025-04-07,91.45,cmp_8823,Meta,True,,False
ord_40764,2025-04-11,2025-04-07,108.8,cmp_8823,Meta,False,WELCOME10,False
ord_40765,2025-04-11,2025-04-07,145.89,cmp_9003,Google,True,,False
ord_40766,2025-04-11,2025-04-07,167.92,cmp_9002,Google,False,SPRING20,False
ord_40767,2025-04-11,2025-04-07,96.73,cmp_9003,Google,True,SPRING20,False
ord_40768,2025-04-11,2025-04-07,178.2,cmp_8822,Meta,False,,False
ord_40769,2025-04-11,2025-04-07,62.39,cmp_9001,Google,False,SPRING20,False
ord_40770,2025-04-11,2025-04-07,128.12,cmp_7701,Tiktok,True,SPRING20,False
ord_40771,2025-04-11,2025-04-07,43.51,cmp_9002,Google,False,,False
ord_40772,2025-04-11,2025-04-07,170.19,cmp_9002,Google,False,,False
ord_40773,2025-04-11,2025-04-07,112.56,cmp_7701,Tiktok,False,,False
ord_40774,2025-04-11,2025-04-07,48.99,cmp_7702,Tiktok,False,,False
ord_40775,2025-04-11,2025-04-07,196.73,cmp_7702,Tiktok,False,,False
ord_40776,2025-04-11,2025-04-07,132.12,cmp_9002,Google,False,SPRING20,False
ord_40777,2025-04-11,2025-04-07,77.07,cmp_7701,Tiktok,True,WELCOME10,False
ord_40778,2025-04-11,2025-04-07,129.7,cmp_7701,Tiktok,True,,False
ord_40779,2025-04-11,2025-04-07,100.4,cmp_8822,Meta,False,,False
ord_40780,2025-04-11,2025-04-07,161.82,cmp_9001,Google,False,,False
ord_40781,2025-04-11,2025-04-07,140.92,cmp_8823,Meta,True,WELCOME10,False
ord_40782,2025-04-11,2025-04-07,66.21,cmp_7702,Tiktok,False,,False
ord_40783,2025-04-11,2025-04-07,184.43,cmp_8821,Meta,False,,False
ord_40784,2025-04-11,2025-04-07,47.0,cmp_9003,Google,False,,False
ord_40785,2025-04-11,2025-04-07,56.01,cmp_7702,Tiktok,False,,False
ord_40786,2025-04-11,2025-04-07,205.7,cmp_9003,Google,True,,False
ord_40787,2025-04-11,2025-04-07,157.8,cmp_7702,Tiktok,True,SPRING20,False
ord_40788,2025-04-11,2025-04-07,100.93,cmp_9002,Google,True,,False
ord_40789,2025-04-11,2025-04-07,49.13,cmp_7701,Tiktok,False,,False
ord_40790,2025-04-11,2025-04-07,174.27,cmp_7702,Tiktok,False,,False
ord_40791,2025-04-11,2025-04-07,116.71,cmp_9003,Google,False,WELCOME10,False
ord_40792,2025-04-11,2025-04-07,84.21,cmp_9001,Google,True,WELCOME10,False
ord_40793,2025-04-11,2025-04-07,147.88,cmp_8821,Meta,False,SPRING20,False
ord_40794,2025-04-11,2025-04-07,182.08,cmp_7701,Tiktok,True,,False
ord_40795,2025-04-11,2025-04-07,142.88,cmp_9003,Google,True,,False
ord_40796,2025-04-11,2025-04-07,197.05,cmp_9003,Google,False,,False
ord_40797,2025-04-11,2025-04-07,167.21,cmp_7701,Tiktok,False,,False
ord_40798,2025-04-11,2025-04-07,213.51,cmp_8821,Meta,False,,False
ord_40799,2025-04-11,2025-04-07,173.74,cmp_7702,Tiktok,True,,False
ord_40800,2025-04-11,2025-04-07,38.91,cmp_8821,Meta,True,WELCOME10,False
ord_40801,2025-04-11,2025-04-07,95.69,cmp_7701,Tiktok,True,,False
ord_40802,2025-04-11,2025-04-07,188.03,cmp_7701,Tiktok,False,,False
ord_40803,2025-04-11,2025-04-07,126.0,cmp_9003,Google,True,WELCOME10,False
ord_40804,2025-04-11,2025-04-07,110.7,cmp_9001,Google,False,,False
ord_40805,2025-04-12,2025-04-07,48.18,cmp_8823,Meta,True,WELCOME10,False
ord_40806,2025-04-12,2025-04-07,86.25,cmp_8823,Meta,False,SPRING20,False
ord_40807,2025-04-12,2025-04-07,191.31,cmp_8822,Meta,False,WELCOME10,False
ord_40808,2025-04-12,2025-04-07,123.47,cmp_8821,Meta,True,SPRING20,False
ord_40809,2025-04-12,2025-04-07,122.34,cmp_8823,Meta,False,,False
ord_40810,2025-04-12,2025-04-07,199.05,cmp_7701,Tiktok,True,,False
ord_40811,2025-04-12,2025-04-07,135.58,cmp_7702,Tiktok,False,,False
ord_40812,2025-04-12,2025-04-07,187.5,cmp_8823,Meta,False,,False
ord_40813,2025-04-12,2025-04-07,73.12,cmp_7702,Tiktok,False,,False
ord_40814,2025-04-12,2025-04-07,113.31,cmp_8822,Meta,True,SPRING20,False
ord_40815,2025-04-12,2025-04-07,75.65,cmp_7702,Tiktok,False,,False
ord_40816,2025-04-12,2025-04-07,159.44,cmp_8822,Meta,False,SPRING20,False
ord_40817,2025-04-12,2025-04-07,81.55,cmp_7702,Tiktok,True,,False
ord_40818,2025-04-12,2025-04-07,86.72,cmp_8822,Meta,False,SPRING20,False
ord_40819,2025-04-12,2025-04-07,165.17,cmp_8822,Meta,False,SPRING20,False
ord_40820,2025-04-12,2025-04-07,67.46,,,False,SPRING20,True
ord_40821,2025-04-12,2025-04-07,144.12,cmp_7701,Tiktok,False,SPRING20,False
ord_40822,2025-04-12,2025-04-07,130.74,cmp_9002,Google,False,,False
ord_40823,2025-04-12,2025-04-07,59.45,cmp_8823,Meta,False,,False
ord_40824,2025-04-12,2025-04-07,136.53,cmp_9001,Google,False,SPRING20,False
ord_40825,2025-04-12,2025-04-07,130.15,cmp_7701,Tiktok,True,,False
ord_40826,2025-04-12,2025-04-07,183.47,cmp_8823,Meta,True,,False
ord_40827,2025-04-12,2025-04-07,129.79,cmp_8821,Meta,True,WELCOME10,False
ord_40828,2025-04-12,2025-04-07,71.99,cmp_8821,Meta,True,WELCOME10,False
ord_40829,2025-04-12,2025-04-07,202.22,cmp_7702,Tiktok,True,WELCOME10,False
ord_40830,2025-04-12,2025-04-07,99.55,cmp_9002,Google,True,,False
ord_40831,2025-04-12,2025-04-07,165.75,cmp_9003,Google,False,,False
ord_40832,2025-04-12,2025-04-07,43.12,cmp_9003,Google,True,SPRING20,False
ord_40833,2025-04-12,2025-04-07,105.5,cmp_7702,Tiktok,True,,False
ord_40834,2025-04-12,2025-04-07,40.15,cmp_9001,Google,False,,False
ord_40835,2025-04-12,2025-04-07,153.66,cmp_7701,Tiktok,True,,False
ord_40836,2025-04-12,2025-04-07,45.24,cmp_9002,Google,False,,False
ord_40837,2025-04-12,2025-04-07,157.35,cmp_7702,Tiktok,False,,False
ord_40838,2025-04-12,2025-04-07,51.11,cmp_9003,Google,False,,False
ord_40839,2025-04-12,2025-04-07,134.5,cmp_9003,Google,False,SPRING20,False
ord_40840,2025-04-12,2025-04-07,106.85,cmp_8822,Meta,False,SPRING20,False
ord_40841,2025-04-12,2025-04-07,101.0,cmp_8821,Meta,True,SPRING20,False
ord_40842,2025-04-12,2025-04-07,43.43,cmp_7702,Tiktok,False,WELCOME10,False
ord_40843,2025-04-12,2025-04-07,50.74,cmp_7701,Tiktok,True,,False
ord_40844,2025-04-12,2025-04-07,115.78,cmp_7701,Tiktok,True,,False
ord_40845,2025-04-12,2025-04-07,114.73,cmp_7702,Tiktok,True,,False
ord_40846,2025-04-12,2025-04-07,206.8,,,True,SPRING20,True
ord_40847,2025-04-12,2025-04-07,173.49,cmp_8822,Meta,False,WELCOME10,False
ord_40848,2025-04-12,2025-04-07,90.36,cmp_9001,Google,False,,False
ord_40849,2025-04-12,2025-04-07,101.0,cmp_9001,Google,True,,False
ord_40850,2025-04-12,2025-04-07,188.04,cmp_8822,Meta,False,,False
ord_40851,2025-04-12,2025-04-07,100.33,cmp_9002,Google,False,WELCOME10,False
ord_40852,2025-04-12,2025-04-07,210.55,cmp_8823,Meta,False,,False
ord_40853,2025-04-12,2025-04-07,135.59,cmp_9002,Google,True,,False
ord_40854,2025-04-12,2025-04-07,137.39,cmp_7702,Tiktok,False,,False
ord_40855,2025-04-12,2025-04-07,123.27,cmp_9003,Google,True,SPRING20,False
ord_40856,2025-04-12,2025-04-07,71.17,cmp_8821,Meta,False,,False
ord_40857,2025-04-12,2025-04-07,205.43,cmp_7702,Tiktok,False,,False
ord_40858,2025-04-12,2025-04-07,124.92,cmp_8823,Meta,True,,False
ord_40859,2025-04-12,2025-04-07,193.68,cmp_7701,Tiktok,False,,False
ord_40860,2025-04-12,2025-04-07,77.1,cmp_9001,Google,True,WELCOME10,False
ord_40861,2025-04-12,2025-04-07,193.91,cmp_8823,Meta,False,,False
ord_40862,2025-04-12,2025-04-07,100.83,cmp_9002,Google,False,SPRING20,False
ord_40863,2025-04-12,2025-04-07,51.42,cmp_8821,Meta,True,,False
ord_40864,2025-04-12,2025-04-07,49.71,cmp_7702,Tiktok,True,SPRING20,False
ord_40865,2025-04-12,2025-04-07,168.92,cmp_8823,Meta,True,,False
ord_40866,2025-04-12,2025-04-07,92.97,cmp_7702,Tiktok,False,,False
ord_40867,2025-04-12,2025-04-07,205.54,cmp_7702,Tiktok,True,WELCOME10,False
ord_40868,2025-04-12,2025-04-07,194.04,cmp_9003,Google,True,WELCOME10,False
ord_40869,2025-04-12,2025-04-07,185.25,cmp_8821,Meta,False,,False
ord_40870,2025-04-12,2025-04-07,141.28,cmp_9001,Google,False,,False
ord_40871,2025-04-12,2025-04-07,60.09,cmp_8822,Meta,True,SPRING20,False
ord_40872,2025-04-13,2025-04-07,128.67,cmp_8823,Meta,False,SPRING20,False
ord_40873,2025-04-13,2025-04-07,214.69,cmp_8822,Meta,True,,False
ord_40874,2025-04-13,2025-04-07,80.13,cmp_9001,Google,False,,False
ord_40875,2025-04-13,2025-04-07,196.62,cmp_9001,Google,False,WELCOME10,False
ord_40876,2025-04-13,2025-04-07,196.99,cmp_9002,Google,False,,False
ord_40877,2025-04-13,2025-04-07,109.8,cmp_7701,Tiktok,True,WELCOME10,False
ord_40878,2025-04-13,2025-04-07,159.36,cmp_7701,Tiktok,True,,False
ord_40879,2025-04-13,2025-04-07,120.63,cmp_7701,Tiktok,False,,False
ord_40880,2025-04-13,2025-04-07,137.88,cmp_7701,Tiktok,False,SPRING20,False
ord_40881,2025-04-13,2025-04-07,133.98,cmp_9001,Google,True,,False
ord_40882,2025-04-13,2025-04-07,179.89,cmp_8821,Meta,True,,False
ord_40883,2025-04-13,2025-04-07,118.28,,,True,WELCOME10,True
ord_40884,2025-04-13,2025-04-07,66.43,cmp_8823,Meta,True,WELCOME10,False
ord_40885,2025-04-13,2025-04-07,115.71,cmp_8823,Meta,True,,False
ord_40886,2025-04-13,2025-04-07,138.69,cmp_8821,Meta,True,WELCOME10,False
ord_40887,2025-04-13,2025-04-07,66.73,cmp_7701,Tiktok,True,,False
ord_40888,2025-04-13,2025-04-07,109.3,cmp_8823,Meta,False,,False
ord_40889,2025-04-13,2025-04-07,156.1,cmp_7702,Tiktok,False,,False
ord_40890,2025-04-13,2025-04-07,159.33,cmp_7702,Tiktok,False,,False
ord_40891,2025-04-13,2025-04-07,148.66,cmp_9001,Google,False,,False
ord_40892,2025-04-13,2025-04-07,196.42,cmp_9002,Google,False,,False
ord_40893,2025-04-13,2025-04-07,143.89,cmp_7701,Tiktok,False,,False
ord_40894,2025-04-13,2025-04-07,119.14,cmp_9002,Google,True,WELCOME10,False
ord_40895,2025-04-13,2025-04-07,179.8,cmp_9002,Google,True,,False
ord_40896,2025-04-13,2025-04-07,57.22,cmp_7701,Tiktok,False,WELCOME10,False
ord_40897,2025-04-13,2025-04-07,180.44,cmp_8822,Meta,False,,False
ord_40898,2025-04-13,2025-04-07,133.6,cmp_8822,Meta,False,,False
ord_40899,2025-04-13,2025-04-07,137.32,cmp_9002,Google,False,,False
ord_40900,2025-04-13,2025-04-07,198.82,cmp_8821,Meta,False,,False
ord_40901,2025-04-13,2025-04-07,80.8,cmp_7702,Tiktok,False,,False
ord_40902,2025-04-13,2025-04-07,53.39,cmp_7702,Tiktok,False,WELCOME10,False
ord_40903,2025-04-13,2025-04-07,80.17,cmp_9002,Google,False,,False
ord_40904,2025-04-13,2025-04-07,203.03,cmp_8823,Meta,False,,False
ord_40905,2025-04-13,2025-04-07,184.92,cmp_7702,Tiktok,False,SPRING20,False
ord_40906,2025-04-13,2025-04-07,161.42,cmp_8822,Meta,True,,False
ord_40907,2025-04-13,2025-04-07,179.8,cmp_8822,Meta,False,,False
ord_40908,2025-04-13,2025-04-07,185.14,cmp_8822,Meta,True,,False
ord_40909,2025-04-13,2025-04-07,76.77,cmp_7701,Tiktok,True,,False
ord_40910,2025-04-13,2025-04-07,92.33,cmp_8823,Meta,True,,False
ord_40911,2025-04-13,2025-04-07,161.85,cmp_9003,Google,True,,False
ord_40912,2025-04-13,2025-04-07,143.49,cmp_7702,Tiktok,False,,False
ord_40913,2025-04-13,2025-04-07,54.29,cmp_9002,Google,False,WELCOME10,False
ord_40914,2025-04-13,2025-04-07,136.25,cmp_9003,Google,False,SPRING20,False
ord_40915,2025-04-13,2025-04-07,82.62,cmp_7701,Tiktok,False,SPRING20,False
ord_40916,2025-04-13,2025-04-07,171.97,cmp_8822,Meta,False,,False
ord_40917,2025-04-13,2025-04-07,95.93,cmp_8822,Meta,True,WELCOME10,False
ord_40918,2025-04-13,2025-04-07,76.98,cmp_8823,Meta,True,WELCOME10,False
ord_40919,2025-04-13,2025-04-07,106.02,cmp_8823,Meta,False,SPRING20,False
ord_40920,2025-04-13,2025-04-07,212.75,cmp_8821,Meta,True,WELCOME10,False
ord_40921,2025-04-13,2025-04-07,69.87,cmp_7702,Tiktok,False,,False
ord_40922,2025-04-13,2025-04-07,151.12,cmp_7702,Tiktok,True,SPRING20,False
ord_40923,2025-04-13,2025-04-07,47.4,cmp_7702,Tiktok,False,,False
ord_40924,2025-04-13,2025-04-07,91.71,cmp_7701,Tiktok,True,,False
ord_40925,2025-04-13,2025-04-07,197.29,cmp_7702,Tiktok,True,SPRING20,False
ord_40926,2025-04-13,2025-04-07,178.81,cmp_7701,Tiktok,False,,False
ord_40927,2025-04-13,2025-04-07,118.93,cmp_8821,Meta,True,,False
ord_40928,2025-04-13,2025-04-07,157.51,cmp_8822,Meta,True,,False
ord_40929,2025-04-13,2025-04-07,69.89,cmp_8822,Meta,True,,False
ord_40930,2025-04-13,2025-04-07,106.19,cmp_8823,Meta,True,,False
ord_40931,2025-04-13,2025-04-07,199.86,cmp_9001,Google,False,,False
ord_40932,2025-04-13,2025-04-07,64.15,cmp_8823,Meta,False,,False
ord_40933,2025-04-13,2025-04-07,41.84,cmp_8822,Meta,True,SPRING20,False
ord_40934,2025-04-13,2025-04-07,69.49,cmp_7702,Tiktok,True,,False
ord_40935,2025-04-13,2025-04-07,83.35,cmp_7701,Tiktok,False,,False
ord_40936,2025-04-13,2025-04-07,86.25,cmp_9003,Google,False,SPRING20,False
ord_40937,2025-04-13,2025-04-07,167.35,cmp_9002,Google,True,SPRING20,False
ord_40938,2025-04-13,2025-04-07,131.65,cmp_7702,Tiktok,True,SPRING20,False
ord_40939,2025-04-13,2025-04-07,107.66,cmp_7702,Tiktok,True,,False
ord_40940,2025-04-13,2025-04-07,99.65,cmp_9001,Google,False,,False
ord_40941,2025-04-13,2025-04-07,181.18,cmp_9003,Google,False,,False
ord_40942,2025-04-13,2025-04-07,131.51,cmp_8821,Meta,True,,False
ord_40943,2025-04-13,2025-04-07,212.33,cmp_8823,Meta,True,WELCOME10,False
ord_40944,2025-04-13,2025-04-07,177.78,cmp_7702,Tiktok,False,WELCOME10,False
ord_40945,2025-04-13,2025-04-07,206.07,cmp_9003,Google,False,,False
ord_40946,2025-04-13,2025-04-07,127.81,cmp_8821,Meta,False,,False
ord_40947,2025-04-13,2025-04-07,170.54,cmp_8822,Meta,False,,False
ord_40948,2025-04-13,2025-04-07,105.54,cmp_8822,Meta,False,WELCOME10,False
ord_40949,2025-04-14,2025-04-14,66.25,cmp_9002,Google,True,,False
ord_40950,2025-04-14,2025-04-14,138.68,cmp_8822,Meta,True,,False
ord_40951,2025-04-14,2025-04-14,209.74,cmp_8822,Meta,False,,False
ord_40952,2025-04-14,2025-04-14,114.28,cmp_9002,Google,True,,False
ord_40953,2025-04-14,2025-04-14,81.44,cmp_9003,Google,False,SPRING20,False
ord_40954,2025-04-14,2025-04-14,94.21,cmp_9001,Google,True,,False
ord_40955,2025-04-14,2025-04-14,105.48,cmp_8823,Meta,False,,False
ord_40956,2025-04-14,2025-04-14,59.77,cmp_7701,Tiktok,True,SPRING20,False
ord_40957,2025-04-14,2025-04-14,203.4,cmp_7701,Tiktok,True,,False
ord_40958,2025-04-14,2025-04-14,77.33,cmp_7701,Tiktok,False,SPRING20,False
ord_40959,2025-04-14,2025-04-14,68.63,,,False,,True
ord_40960,2025-04-14,2025-04-14,112.68,cmp_7702,Tiktok,True,WELCOME10,False
ord_40961,2025-04-14,2025-04-14,200.33,cmp_8823,Meta,False,WELCOME10,False
ord_40962,2025-04-14,2025-04-14,42.61,cmp_9001,Google,False,,False
ord_40963,2025-04-14,2025-04-14,195.59,cmp_9001,Google,True,,False
ord_40964,2025-04-14,2025-04-14,205.16,cmp_7701,Tiktok,True,,False
ord_40965,2025-04-14,2025-04-14,53.89,cmp_9003,Google,False,SPRING20,False
ord_40966,2025-04-14,2025-04-14,50.06,cmp_7701,Tiktok,True,WELCOME10,False
ord_40967,2025-04-14,2025-04-14,179.33,cmp_8822,Meta,True,,False
ord_40968,2025-04-14,2025-04-14,73.95,cmp_8823,Meta,True,SPRING20,False
ord_40969,2025-04-14,2025-04-14,137.21,cmp_7702,Tiktok,True,,False
ord_40970,2025-04-14,2025-04-14,86.67,cmp_9002,Google,False,,False
ord_40971,2025-04-14,2025-04-14,102.88,cmp_9002,Google,True,,False
ord_40972,2025-04-14,2025-04-14,200.41,cmp_8822,Meta,False,WELCOME10,False
ord_40973,2025-04-14,2025-04-14,83.67,cmp_9003,Google,True,,False
ord_40974,2025-04-14,2025-04-14,201.95,cmp_9003,Google,False,,False
ord_40975,2025-04-14,2025-04-14,191.47,cmp_9002,Google,False,SPRING20,False
ord_40976,2025-04-14,2025-04-14,131.39,cmp_8823,Meta,True,WELCOME10,False
ord_40977,2025-04-14,2025-04-14,77.65,cmp_8822,Meta,False,WELCOME10,False
ord_40978,2025-04-14,2025-04-14,80.52,cmp_9002,Google,True,,False
ord_40979,2025-04-14,2025-04-14,182.1,cmp_8822,Meta,False,SPRING20,False
ord_40980,2025-04-14,2025-04-14,85.28,cmp_9001,Google,True,SPRING20,False
ord_40981,2025-04-14,2025-04-14,119.45,cmp_9001,Google,False,,False
ord_40982,2025-04-14,2025-04-14,217.12,cmp_9001,Google,False,,False
ord_40983,2025-04-14,2025-04-14,209.41,cmp_7702,Tiktok,True,SPRING20,False
ord_40984,2025-04-14,2025-04-14,152.77,cmp_9003,Google,False,,False
ord_40985,2025-04-14,2025-04-14,66.23,cmp_8822,Meta,False,SPRING20,False
ord_40986,2025-04-14,2025-04-14,198.06,cmp_9001,Google,True,,False
ord_40987,2025-04-14,2025-04-14,36.18,cmp_8821,Meta,False,,False
ord_40988,2025-04-14,2025-04-14,157.65,cmp_8823,Meta,False,,False
